"accession","geo_accession","flag_hm","flag_box","flag_ma","aqm_flag_count","aqm_flagged_any","flagged_criteria","criterion_definitions","exclusion_changed","exclusion_rule"
"GSE41258","GSM1012529",TRUE,TRUE,FALSE,2,TRUE,"flag_hm;flag_box","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012530",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012531",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012532",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012533",TRUE,TRUE,FALSE,2,TRUE,"flag_hm;flag_box","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012534",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012535",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012536",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012537",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012538",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012539",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012540",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012541",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012542",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012543",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012544",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012545",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012546",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012547",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012548",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012549",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012550",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012551",TRUE,FALSE,FALSE,1,TRUE,"flag_hm","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012552",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012553",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012554",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012555",TRUE,TRUE,FALSE,2,TRUE,"flag_hm;flag_box","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012556",TRUE,FALSE,FALSE,1,TRUE,"flag_hm","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012557",TRUE,TRUE,FALSE,2,TRUE,"flag_hm;flag_box","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012558",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012559",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012560",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012561",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012562",FALSE,TRUE,FALSE,1,TRUE,"flag_box","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012563",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012564",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012565",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012566",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012567",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012568",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012569",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012570",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012571",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012572",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012573",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012574",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012575",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012576",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012577",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012578",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012579",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012580",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012581",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012582",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012583",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012584",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012585",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012586",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012587",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012588",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012589",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012590",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012591",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012592",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012593",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012594",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012595",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012596",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012597",FALSE,TRUE,FALSE,1,TRUE,"flag_box","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012598",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012599",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012600",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012601",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012602",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012603",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012604",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012605",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012606",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012607",TRUE,FALSE,FALSE,1,TRUE,"flag_hm","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012608",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012609",TRUE,FALSE,FALSE,1,TRUE,"flag_hm","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012610",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012611",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012612",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012613",TRUE,TRUE,FALSE,2,TRUE,"flag_hm;flag_box","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012614",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012615",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012616",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012617",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012618",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012619",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012620",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012621",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012622",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012623",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012624",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012625",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012626",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012627",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012628",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012629",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012630",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012631",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012632",TRUE,FALSE,FALSE,1,TRUE,"flag_hm","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012633",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012634",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012635",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012636",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012637",TRUE,FALSE,FALSE,1,TRUE,"flag_hm","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012638",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012639",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012640",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012641",TRUE,FALSE,FALSE,1,TRUE,"flag_hm","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012642",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012643",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012644",TRUE,FALSE,FALSE,1,TRUE,"flag_hm","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012645",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012646",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012647",TRUE,FALSE,FALSE,1,TRUE,"flag_hm","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012648",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012649",TRUE,FALSE,FALSE,1,TRUE,"flag_hm","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012650",TRUE,TRUE,FALSE,2,TRUE,"flag_hm;flag_box","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012651",TRUE,TRUE,FALSE,2,TRUE,"flag_hm;flag_box","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012652",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012653",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
